IND_UUID,IND_NAME,DIM_GEO_CODE_TYPE,DIM_GEO_CODE_M49,GEO_NAME_SHORT,DIM_TIME_TYPE,DIM_TIME,RATE_PER_100_N,RATE_PER_100_NL,RATE_PER_100_NU
F8524F2,Intimate partner violence prevalence among ever partnered women in the previous 12 months (%),COUNTRY,064,Bhutan,YEAR,2018,9,5,14
